run_date,ticker,sector,score,price_p,target_p,stop_p,limit_p,upside_pct,downside_pct,prob,reward_risk,atr,allocated_gbp,allocation_pct,shares,signals,outcome_price_p,outcome_hit,outcome_return_pct,outcome_notes
2025-03-06 16:25,GLEN,Mining,90,327.4081115722656,338.97,315.85,337.28,3.53,3.53,63.8,1.0,11.5571,,21.2,,RSI 45 | MACD bullish crossover | BB %B 0.41 | Stoch 38/22 | OBV rising | Mom +3.4%,312.46,NO,-4.56,Backtest: Target missed. -4.6%
2025-03-06 16:25,PRU,Insurance,85,751.245849609375,772.93,729.57,769.07,2.89,2.89,62.8,1.0,21.6796,,19.7,,RSI 65 | MACD rising | EMA20>EMA50>SMA200 | Stoch 73/61 | OBV rising | Mom +3.3%,742.25,NO,-1.2,Backtest: Target missed. -1.2%
2025-03-06 16:25,SPX,Industrials,85,7393.0087890625,7571.71,7214.31,7533.85,2.42,2.42,62.8,1.0,178.7017,,19.7,,RSI 47 | BB %B 0.33 | EMA20>EMA50>SMA200 | Stoch 38/21 | OBV rising | Mom +1.3%,7108.09,NO,-3.85,Backtest: Target missed. -3.9%
2025-03-06 16:25,AAS,FinServices,85,291.9466857910156,296.49,287.4,295.01,1.56,1.56,62.8,1.0,4.5425,,19.7,,RSI 49 | MACD bullish crossover | BB %B 0.49 | Stoch 55/48 | OBV rising | Mom -0.3%,286.95,NO,-1.71,Backtest: Target missed. -1.7%
2025-03-06 16:25,CWK,ConsStaples,85,4974.01611328125,5069.89,4878.14,5044.54,1.93,1.93,62.8,1.0,95.8783,,19.7,,RSI 54 | MACD bullish crossover | EMA20>EMA50>SMA200 | Stoch 52/44 | Mom +1.5%,4864.04,NO,-2.21,Backtest: Target missed. -2.2%
2025-03-13 16:25,WIX,Retail,95,168.10890197753906,173.86,162.36,172.99,3.42,3.42,64.9,1.0,5.7481,,22.2,,RSI 51 | MACD bullish crossover | EMA20>EMA50>SMA200 | Stoch 67/64 | OBV rising | Mom +1.8%,181.9,YES,8.2,Backtest: Target reached. +8.2%
2025-03-13 16:25,GAW,ConsDis,90,14395.7275390625,14780.07,14011.38,14706.17,2.67,2.67,63.8,1.0,384.347,,20.6,,RSI 53 | MACD bullish crossover | EMA20>EMA50>SMA200 | Stoch 53/47 | OBV rising | Mom -0.3%,14545.68,NO,1.04,Backtest: Target missed. +1.0%
2025-03-13 16:25,FCH,FinServices,90,102.5,107.84,97.16,107.3,5.21,5.21,63.8,1.0,5.3425,,20.6,,RSI 44 | MACD bullish crossover | BB %B 0.37 | Stoch 40/30 | OBV rising | Mom +2.9%,114.0,YES,11.22,Backtest: Target reached. +11.2%
2025-03-13 16:25,BP,Energy,85,417.59375,427.98,407.2,425.84,2.49,2.49,62.8,1.0,10.3894,,19.1,,RSI 43 | BB %B 0.29 | EMA20>EMA50>SMA200 | Stoch 26/20 | OBV rising | Mom +2.1%,448.22,YES,7.34,Backtest: Target reached. +7.3%
2025-03-13 16:25,MTRO,Banking,80,92.80000305175781,99.0,86.6,98.5,6.68,6.68,61.7,1.0,6.202,,17.5,,RSI 50 | MACD bullish crossover | BB %B 0.50 | Stoch 59/54 | OBV rising,91.4,NO,-1.51,Backtest: Target missed. -1.5%
2025-03-20 16:25,ITH,Energy,95,137.4085693359375,144.24,130.58,143.52,4.97,4.97,64.9,1.0,6.8267,,21.9,,RSI 56 | MACD bullish crossover | EMA20>EMA50>SMA200 | Stoch 62/61 | OBV rising | Mom +3.3%,159.98,YES,16.42,Backtest: Target reached. +16.4%
2025-03-20 16:25,BCG,Tech,90,316.4596252441406,330.34,302.58,328.69,4.39,4.39,63.8,1.0,13.884,,20.3,,RSI 45 | MACD bullish crossover | BB %B 0.43 | Stoch 39/35 | OBV rising | Mom +3.6%,316.46,NO,0.0,Backtest: Target missed. +0.0%
2025-03-20 16:25,MRC,FinServices,90,234.4180908203125,238.63,230.21,237.44,1.8,1.8,63.8,1.0,4.2092,,20.3,,RSI 48 | MACD bullish crossover | BB %B 0.46 | Stoch 53/48 | OBV rising | Mom +2.4%,232.92,NO,-0.64,Backtest: Target missed. -0.6%
2025-03-20 16:25,RMV,Media,85,688.7042846679688,704.13,673.28,700.61,2.24,2.24,62.8,1.0,15.424,,18.8,,RSI 58 | MACD bullish crossover | EMA20>EMA50>SMA200 | Stoch 69/66 | Mom +3.5%,689.3,NO,0.09,Backtest: Target missed. +0.1%
2025-03-20 16:25,ATYM,Mining,85,375.45526123046875,391.0,359.91,389.05,4.14,4.14,62.8,1.0,15.5419,,18.8,,RSI 53 | MACD rising | EMA20>EMA50>SMA200 | Stoch 79/76 | OBV rising | Mom +3.6%,371.46,NO,-1.07,Backtest: Target missed. -1.1%
2025-03-27 16:25,HSBA,Banking,85,893.19140625,910.1,876.28,905.55,1.89,1.89,62.8,1.0,16.9074,,20.7,,RSI 55 | MACD bullish crossover | EMA20>EMA50>SMA200 | OBV rising | Mom +2.0%,804.51,NO,-9.93,Backtest: Target missed. -9.9%
2025-03-27 16:25,IWG,Industrials,85,186.7899627685547,192.45,181.13,191.49,3.03,3.03,62.8,1.0,5.6569,,20.7,,RSI 56 | MACD bullish crossover | EMA20>EMA50>SMA200 | OBV rising | Mom +4.0%,176.99,NO,-5.25,Backtest: Target missed. -5.2%
2025-03-27 16:25,XPS,FinServices,85,376.870849609375,390.53,363.21,388.58,3.62,3.62,62.8,1.0,13.6608,,20.7,,RSI 57 | MACD rising | EMA20>EMA50>SMA200 | Stoch 76/72 | OBV rising | Mom +0.5%,376.87,NO,0.0,Backtest: Target missed. +0.0%
2025-03-27 16:25,CCEP,ConsStaples,80,6618.0341796875,6768.57,6467.5,6734.73,2.27,2.27,61.7,1.0,150.5316,,18.9,,RSI 53 | MACD bullish crossover | EMA20>EMA50 | Stoch 54/47 | OBV rising | Mom -0.3%,6947.94,YES,4.98,Backtest: Target reached. +5.0%
2025-03-27 16:25,SGE,Tech,80,1204.7664794921875,1227.0,1182.53,1220.87,1.85,1.85,61.7,1.0,22.2376,,18.9,,RSI 41 | MACD rising | BB %B 0.43 | Stoch 57/54 | OBV rising | Mom +1.4%,1206.77,NO,0.17,Backtest: Target missed. +0.2%
2025-04-03 16:25,RMV,Media,85,703.30224609375,717.97,688.64,714.38,2.09,2.08,62.8,1.0,14.6644,,22.2,,RSI 62 | MACD bullish crossover | EMA20>EMA50>SMA200 | OBV rising | Mom +2.0%,705.7,NO,0.34,Backtest: Target missed. +0.3%
2025-04-03 16:25,GSK,Pharma,80,1464.9193115234375,1497.92,1431.92,1490.43,2.25,2.25,61.7,1.0,32.9991,,20.3,,RSI 47 | BB %B 0.23 | EMA20>EMA50>SMA200 | Stoch 40/25 | OBV rising | Mom -0.8%,1274.49,NO,-13.0,Backtest: Target missed. -13.0%
2025-04-03 16:25,SBRY,ConsStaples,80,239.21224975585938,245.22,233.2,243.99,2.51,2.51,61.7,1.0,6.0091,,20.3,,RSI 46 | MACD bullish crossover | BB %B 0.46 | OBV rising | Mom +1.0%,228.62,NO,-4.43,Backtest: Target missed. -4.4%
2025-04-03 16:25,BEZ,Insurance,75,927.0,947.66,906.34,942.92,2.23,2.23,60.7,1.0,20.6626,,18.6,,RSI 63 | MACD rising | EMA20>EMA50>SMA200 | OBV rising | Mom +1.6%,874.0,NO,-5.72,Backtest: Target missed. -5.7%
2025-04-03 16:25,RKT,Materials,75,5487.3173828125,5590.9,5383.74,5562.95,1.89,1.89,60.7,1.0,103.5791,,18.6,,RSI 56 | MACD rising | EMA20>EMA50>SMA200 | OBV rising | Mom +2.2%,4955.66,NO,-9.69,Backtest: Target missed. -9.7%
2025-04-10 16:25,ADM,Insurance,85,3017.919677734375,3093.55,2942.29,3078.08,2.51,2.51,62.8,1.0,75.6342,,21.4,,RSI 61 | MACD bullish crossover | EMA20>EMA50>SMA200 | OBV rising | Mom +2.0%,3199.79,YES,6.03,Backtest: Target reached. +6.0%
2025-04-10 16:25,EDV,Mining,85,1882.6219482421875,1961.75,1803.5,1951.94,4.2,4.2,62.8,1.0,79.1239,,21.4,,RSI 64 | MACD bullish crossover | EMA20>EMA50>SMA200 | OBV rising | Mom +2.6%,2153.57,YES,14.39,Backtest: Target reached. +14.4%
2025-04-10 16:25,BCG,Tech,80,308.9605712890625,321.86,296.06,320.25,4.18,4.18,61.7,1.0,12.8964,,19.6,,RSI 49 | MACD bullish crossover | BB %B 0.50 | Stoch 60/48 | Mom +2.1%,325.46,YES,5.34,Backtest: Target reached. +5.3%
2025-04-10 16:25,THRL,FinServices,80,91.74540710449219,95.36,88.13,94.88,3.94,3.94,61.7,1.0,3.6125,,19.6,,RSI 54 | BB %B 0.45 | EMA20>EMA50>SMA200 | Stoch 71/59 | OBV rising | Mom -0.8%,98.24,YES,7.08,Backtest: Target reached. +7.1%
2025-04-10 16:25,AAF,Telecoms,75,152.9637451171875,158.11,147.82,157.32,3.36,3.36,60.7,1.0,5.1481,,17.9,,RSI 49 | BB %B 0.31 | EMA20>EMA50>SMA200 | Stoch 48/38 | OBV rising,163.76,YES,7.06,Backtest: Target reached. +7.1%
2025-04-17 16:25,AVON,Industrials,90,1399.860595703125,1479.14,1320.58,1471.74,5.66,5.66,63.8,1.0,79.2787,,20.9,,RSI 49 | MACD bullish crossover | BB %B 0.50 | Stoch 49/48 | OBV rising | Mom +0.9%,1365.86,NO,-2.43,Backtest: Target missed. -2.4%
2025-04-17 16:25,SDP,FinServices,90,491.4034729003906,502.95,479.86,500.44,2.35,2.35,63.8,1.0,11.5451,,20.9,,RSI 41 | MACD bullish crossover | BB %B 0.36 | Stoch 51/47 | OBV rising | Mom +2.7%,500.9,NO,1.93,Backtest: Target missed. +1.9%
2025-04-17 16:25,CCEP,ConsStaples,85,6767.9892578125,6944.27,6591.71,6909.55,2.6,2.6,62.8,1.0,176.2784,,19.4,,RSI 55 | MACD rising | EMA20>EMA50>SMA200 | Stoch 65/64 | OBV rising | Mom +2.7%,6678.02,NO,-1.33,Backtest: Target missed. -1.3%
2025-04-17 16:25,HSX,Insurance,85,1170.681396484375,1207.67,1133.69,1201.63,3.16,3.16,62.8,1.0,36.9885,,19.4,,RSI 55 | MACD bullish crossover | EMA20>EMA50>SMA200 | Stoch 77/73 | OBV rising,1125.91,NO,-3.82,Backtest: Target missed. -3.8%
2025-04-17 16:25,LLOY,Banking,85,70.30909729003906,72.82,67.8,72.46,3.57,3.57,62.8,1.0,2.5065,,19.4,,RSI 54 | MACD bullish crossover | EMA20>EMA50>SMA200 | Stoch 76/75 | OBV rising,72.65,NO,3.33,Backtest: Target missed. +3.3%
2025-04-24 16:25,AZN,Pharma,90,10442.203125,10754.75,10129.66,10700.98,2.99,2.99,63.8,1.0,312.5457,,22.0,,RSI 44 | MACD bullish crossover | BB %B 0.43 | Stoch 44/37 | OBV rising | Mom +1.6%,10606.17,NO,1.57,Backtest: Target missed. +1.6%
2025-04-24 16:25,AV,Insurance,85,538.895751953125,556.51,521.28,553.73,3.27,3.27,62.8,1.0,17.6138,,20.4,,RSI 55 | MACD rising | EMA20>EMA50>SMA200 | Stoch 70/70 | OBV rising | Mom +3.1%,560.69,YES,4.04,Backtest: Target reached. +4.0%
